Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
223.148412,166.004682,225.759568,40.058439,59.214502,35.547535,-2.119328,-0.467527,-2.009637,0.362894,0.269965,0.367141,15.000000,0.000000,34.000000,255.000000,255.000000,255.000000,219.796384,149.654615,221.387250,198.267225,124.797020,198.527002,20.290185,22.554765,21.248222,69.137194,291.399944,97.349327,61.583539,163.168581,71.026527,41.365085,83.474082,41.851949,212.125000,166.375000,229.812500,26.906958,29.036346,23.444666,0.126845,0.174523,0.102016,9.847323,42.693409,18.271374,24.172406,82.438767,32.656212,0.290185,0.290185,0.290185,13.080242,48.297394,16.195423,1.062267,1.410318,1.077281,0.826050,4912.000000,1406.000000,186713903.220000,1.497628,4912.000000,0.000000,4912.000000,124673076.740000,0.604754,4.881944,4.739047,1.136995,0.000000,0.017088,2.592239,0.225062,2.575151,5.015291,4923.500000,4923.500000,6.486663,0.043906,23.537205,183.000000,0.000000,1187.059242,4.090962,18.900137,982.400000,824.628789,1.497213,0.329283,0.624053,0.172757,18.717563,31.743531,0.117325,911.273732,18.996305,8.036929,0.003953,219.793100,42.469481,0.864512,0.000000,2.000000,0.000000,222.000000,0.000000,0.045195,0.954805
198.932915,123.748903,207.184163,37.985378,57.872203,32.841758,-0.915721,-0.210554,-0.694899,0.375440,0.233548,0.391012,46.000000,0.000000,75.000000,255.000000,255.000000,255.000000,209.077259,149.704082,216.037901,216.910377,163.051887,222.753145,-4.252404,-6.438702,-3.633413,-47.179240,-190.986765,-50.036706,82.715313,168.429413,71.007925,45.610330,91.336476,38.441137,212.812500,105.875000,207.187500,13.671223,15.095012,13.906917,0.064241,0.142574,0.067122,-22.130821,-52.130808,-20.784976,30.436977,76.039219,27.196667,0.562500,0.562500,0.562500,-11.135255,6.041615,-2.379982,0.946992,1.051327,0.988643,0.816851,13222.000000,884.000000,253317471.750000,2.086652,13222.000000,0.058824,13222.000000,121399025.380000,0.685765,1.789474,2.325858,1.890646,0.650734,0.571569,1.758193,0.783993,1.186623,1.921957,13231.000000,13231.000000,6.832880,0.299729,52.000000,109.000000,0.000000,744.783873,6.312085,27.110189,440.733333,1216.381517,1.454591,0.311239,0.709813,0.198660,111.993835,36.008667,0.073983,464.645876,15.337449,9.026187,0.000229,198.588498,37.977276,0.915925,7.000000,20.000000,1310.000000,4346.000000,0.099077,0.328695,0.572228
193.369578,108.309917,205.350438,30.643005,34.274202,25.810518,-0.715432,-0.270019,-0.345503,0.381377,0.213616,0.405007,45.000000,0.000000,98.000000,255.000000,205.000000,255.000000,190.255639,106.819549,203.887218,181.292719,98.604755,195.612184,8.229213,7.538202,7.804494,-8.114884,-142.276309,-13.372293,83.250375,149.732802,68.381851,48.387642,84.847169,39.396156,160.500000,92.250000,185.750000,27.351874,27.451093,25.791229,0.170417,0.297573,0.138849,16.874924,19.098738,11.325616,30.011615,45.794815,20.196393,0.468539,0.468539,0.468539,-16.698592,-9.397371,-4.213707,0.920509,0.920163,0.979893,0.812756,4911.000000,890.000000,182262177.700000,2.601241,4911.000000,0.000000,4911.000000,70067381.985000,0.868973,2.816456,2.600414,1.395006,0.288536,0.340716,1.834576,0.657450,1.493860,3.175010,4946.500000,4946.500000,5.711350,0.114509,17.000000,129.000000,0.000000,736.764206,2.883251,26.693111,288.882353,243.992257,1.578095,0.308470,0.595558,0.219031,116.553503,45.921591,0.058255,526.267755,16.675223,8.876100,0.000196,192.651126,31.325633,0.855483,4.000000,11.000000,1263.000000,2012.000000,0.257178,0.409693,0.333130
215.651873,118.278647,223.443798,27.516706,43.064244,24.605631,-0.495584,0.668960,-0.622615,0.386907,0.212207,0.400886,102.000000,0.000000,113.000000,255.000000,250.000000,255.000000,201.971910,95.814607,214.086142,165.919776,56.210821,179.110075,32.828986,35.184058,32.079710,177.684161,550.323518,167.204520,65.126841,88.575445,57.129963,41.472918,37.249274,31.128078,196.000000,54.812500,204.375000,10.547512,14.440476,10.469450,0.053814,0.263452,0.051227,46.238933,58.325998,38.578455,46.238933,58.325998,38.578455,0.000000,0.000000,0.000000,5.583703,0.571359,13.879653,1.026580,1.004854,1.066231,0.820985,2749.000000,690.000000,123907695.140000,1.615578,2749.000000,0.000000,2749.000000,76695595.767000,0.580183,3.165138,3.456957,1.403372,0.095671,0.014761,2.236919,0.518888,2.222158,3.290044,2763.500000,2763.500000,6.013227,0.099997,16.124515,98.000000,0.000000,589.296284,3.097101,0.533948,1374.500000,588.500000,1.567478,0.126737,0.748898,0.010681,121.949030,20.402128,0.070384,604.367380,17.647015,8.475248,0.000645,213.192213,29.488893,0.807775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
203.810308,59.727273,191.848246,18.052392,23.350632,17.665018,-0.112578,0.522955,0.680190,0.447555,0.131158,0.421287,118.000000,0.000000,131.000000,255.000000,167.000000,255.000000,193.255924,55.454976,183.962085,185.903226,52.336406,178.248848,5.689286,3.207143,4.664286,62.303937,-190.001877,6.673520,66.891280,97.711260,62.662172,41.152080,57.802115,36.499883,197.312500,53.062500,189.250000,21.282971,22.807534,19.629378,0.107864,0.429824,0.103722,11.331121,-31.686893,-5.711842,31.921614,44.808456,25.820834,0.503571,0.503571,0.503571,-6.257862,-57.980015,-17.715899,0.970210,0.507422,0.915463,0.847170,1397.000000,280.000000,61000000.000000,1.173077,1397.000000,0.000000,1397.000000,52000000.000000,0.262287,1.842105,2.270580,2.021989,0.539012,0.291585,1.830850,0.754700,1.539265,1.872836,1384.000000,1384.000000,5.290436,0.306849,16.492423,45.000000,0.000000,238.069618,2.909655,7.744347,465.666667,505.882947,1.647767,0.280454,0.541422,0.291593,48.299557,30.148676,0.086138,256.307715,11.601150,7.849180,0.000557,203.249964,18.999768,0.803115,0.000000,2.000000,0.000000,216.000000,0.000000,0.154617,0.845383
208.925300,96.002371,207.350971,33.077285,50.748341,32.330888,-0.772212,0.263773,-0.463390,0.407835,0.187403,0.404762,58.000000,0.000000,70.000000,255.000000,225.000000,255.000000,206.012036,102.491474,210.545637,191.168627,89.114706,195.639216,14.026826,13.393443,14.219821,89.817398,76.571793,79.090567,81.309339,135.684692,74.385345,57.091751,75.651333,47.021034,193.312500,95.812500,198.812500,41.685907,57.986225,40.409186,0.215640,0.605205,0.203253,11.968796,-10.314552,6.805842,27.570227,39.687024,24.158015,0.245902,0.506706,0.245902,-1.142870,-21.704917,-2.213174,0.994560,0.815603,0.989439,0.835657,6747.000000,1342.000000,186883530.380000,2.050606,6747.000000,0.000000,6747.000000,91135735.944000,0.623286,3.812500,2.524347,1.689303,0.373648,0.011661,1.870750,0.678091,1.859089,4.084484,6742.000000,6742.000000,6.141801,0.067064,48.093659,183.000000,0.000000,1123.949561,4.690958,25.164061,421.687500,824.970508,1.474640,0.265356,0.721763,0.147102,29.126020,44.349535,0.072028,646.994274,17.901046,8.816327,0.000548,207.200032,34.079647,0.849391,1.000000,10.000000,234.000000,1273.000000,0.034682,0.188676,0.776641
205.711004,93.425290,201.654102,35.318371,47.266450,32.376683,-1.573978,0.841478,-0.805153,0.410773,0.186556,0.402672,4.000000,0.000000,23.000000,255.000000,253.000000,255.000000,196.455068,88.231488,193.631919,207.613554,101.244412,204.507570,-10.557987,-12.224289,-10.428337,12.811748,-77.593117,12.062699,70.912615,108.412308,63.559993,47.286792,67.044435,40.903931,180.062500,110.625000,182.750000,67.290851,67.375696,65.413588,0.373708,0.609046,0.357940,0.789842,-7.446602,0.782539,12.946305,20.487202,11.110672,0.487418,0.436543,0.536652,-4.357166,-24.281998,-7.910043,0.979258,0.793709,0.962255,0.839355,20720.000000,1828.000000,397403749.500000,2.534620,20720.000000,0.000000,20720.000000,156790290.000000,0.879161,2.847352,3.007193,1.331107,0.299131,0.157710,2.098901,0.615075,1.941191,3.174836,20698.500000,20698.500000,5.754065,0.108563,22.022716,269.000000,0.000000,1547.843601,3.683164,23.241879,481.860465,2026.760579,1.402606,0.320364,0.724994,0.209697,25.134799,38.854300,0.077529,516.963925,15.401836,8.858003,0.000325,205.344441,35.175590,0.889436,3.000000,36.000000,803.000000,5193.000000,0.038755,0.250627,0.710618
200.263584,80.803622,191.149666,34.941049,52.729631,33.416112,-1.073464,1.152608,-0.199559,0.424092,0.171115,0.404792,14.000000,0.000000,41.000000,255.000000,255.000000,255.000000,195.701164,104.542044,192.306598,214.743038,129.881013,212.108861,-18.528791,-22.791747,-19.059501,-67.627615,-673.120418,-113.953213,71.754002,128.713380,72.049446,40.759280,75.856498,39.633137,188.187500,40.625000,174.812500,24.031799,23.824554,22.288503,0.127701,0.586451,0.127499,-17.708986,-53.837603,-23.784283,18.254304,58.879237,26.462407,0.896353,0.896353,0.896353,-9.804586,-36.903665,-18.414479,0.953327,0.686479,0.912130,0.846049,8392.000000,1042.000000,214907371.060000,2.171015,8392.000000,0.000000,8392.000000,98989365.470000,0.765340,2.631313,2.534979,1.683087,0.511916,0.338597,1.832573,0.723582,1.493976,2.843642,8391.000000,8391.000000,6.558028,0.138599,23.086793,133.000000,0.000000,872.217667,4.110198,24.408431,322.769231,483.102418,1.353685,0.339763,0.753550,0.167369,32.597528,31.031794,0.078125,542.336049,15.831226,8.838883,0.000321,200.320924,34.549779,0.879108,3.000000,17.000000,793.000000,2695.000000,0.094495,0.321139,0.584366
197.632929,56.482406,178.230199,34.237525,46.399813,33.409816,-0.901108,1.237864,-0.216402,0.457118,0.130642,0.412240,59.000000,0.000000,52.000000,255.000000,236.000000,255.000000,203.800000,114.911243,198.195266,231.049354,153.431257,226.811986,-26.074681,-34.720401,-27.058288,-141.068683,-1721.428509,-243.770704,72.683895,146.297598,78.500793,33.286458,80.168119,36.129874,187.562500,40.125000,187.500000,26.301066,27.034411,29.436372,0.140226,0.673755,0.156994,-34.747294,-120.865848,-52.825395,34.747294,120.865848,52.825395,1.000000,1.000000,1.000000,-12.435241,-61.224882,-31.333946,0.940804,0.479855,0.850480,0.856244,8497.000000,1098.000000,181302265.300000,1.476113,8497.000000,0.000000,8497.000000,122824126.790000,0.336378,2.920213,2.620724,1.938188,0.398611,0.186512,1.590764,0.659053,1.404252,2.977896,8460.500000,8460.500000,6.713414,0.122089,25.806976,139.000000,0.000000,933.164548,4.933823,19.325016,424.850000,901.917861,1.519286,0.290613,0.697234,0.191631,96.567313,37.423891,0.080938,495.219451,14.968040,8.864345,0.000251,197.995645,34.448170,0.889574,4.000000,14.000000,1219.000000,2167.000000,0.143462,0.255031,0.601506
222.821866,167.458780,228.493246,23.420948,36.857397,21.768282,-1.144972,-0.129174,-1.190800,0.360102,0.270630,0.369268,81.000000,6.000000,90.000000,255.000000,254.000000,255.000000,222.585635,155.451657,229.266575,205.857339,136.570645,212.798354,16.149895,17.572327,15.840671,86.786646,222.291654,72.730275,52.059770,114.089669,48.204617,35.879766,57.049413,30.474091,226.500000,152.875000,227.062500,11.984365,12.854352,14.652085,0.052911,0.084084,0.064529,20.219779,43.880478,16.350061,25.234014,59.927397,21.113669,0.109015,0.109015,0.109015,12.753696,49.751492,18.929101,1.060712,1.422671,1.090326,0.817847,7921.000000,954.000000,194394357.850000,1.719924,7921.000000,0.000000,7921.000000,113024938.730000,0.458501,2.578378,2.773818,1.871862,0.399823,0.215818,1.871759,0.708473,1.655941,2.679775,7910.500000,7910.500000,5.424368,0.152170,18.248288,149.000000,0.000000,808.230824,3.196132,25.780675,1320.166667,2607.108514,1.577654,0.217093,0.571385,0.130170,13.869605,32.824430,0.088290,303.753950,12.674829,8.248950,0.000584,221.972624,23.586815,0.852646,0.000000,4.000000,0.000000,417.000000,0.000000,0.052645,0.947355
200.140267,80.291950,198.920848,30.128037,44.487639,27.005579,-0.926528,0.438205,-0.099649,0.417522,0.167501,0.414978,27.000000,0.000000,87.000000,255.000000,229.000000,255.000000,210.788530,101.811231,209.590203,217.009467,109.740828,215.494675,-5.747232,-7.238007,-5.464945,-34.817561,-221.107300,-26.807965,58.719341,104.399511,56.444622,35.167261,67.773972,34.107380,237.187500,153.875000,241.812500,14.036643,25.273195,13.210880,0.059180,0.164245,0.054633,-18.718839,-47.913791,-18.447152,18.718839,50.636054,18.447152,1.000000,0.829336,1.000000,-9.927903,-37.415337,-10.643297,0.952740,0.682132,0.949212,0.835029,10423.000000,1084.000000,187645923.660000,1.425862,10423.000000,0.000000,10423.000000,131601787.360000,0.619370,2.605769,2.369235,1.785019,0.339921,0.221477,1.723852,0.673254,1.502375,2.654440,10417.000000,10417.000000,6.437935,0.154445,23.000000,143.000000,0.000000,920.624738,4.324087,19.570554,496.333333,850.162524,1.450410,0.292385,0.745608,0.161585,152.763153,44.083342,0.089245,249.101232,11.499562,8.637624,0.000279,199.987290,30.188782,0.929159,2.000000,15.000000,667.000000,3578.000000,0.063993,0.343279,0.592728
218.028618,88.516017,203.487175,20.629970,34.102096,21.351672,-1.652058,0.621631,-0.251206,0.427480,0.173550,0.398970,31.000000,0.000000,48.000000,255.000000,238.000000,255.000000,213.230926,96.317396,204.211597,216.543611,101.145030,207.674442,-3.446262,-4.389408,-3.422118,18.928971,-107.181853,-11.095583,43.634228,76.186130,45.697688,30.279624,49.145871,28.930511,205.437500,49.500000,176.625000,9.584941,17.324116,9.054522,0.046656,0.349982,0.051264,7.026179,-14.062301,-2.530355,7.429237,14.062301,3.847244,0.086449,1.000000,0.640187,7.960448,-29.191271,-6.076970,1.037895,0.752001,0.971002,0.852046,17856.000000,1284.000000,325347531.380000,2.235966,17856.000000,0.000000,17856.000000,145506493.980000,0.749849,2.213793,2.651220,1.591563,0.413306,0.173611,2.124611,0.672186,1.951000,2.402221,17833.500000,17833.500000,5.518086,0.187727,22.360680,198.000000,0.000000,1092.580932,3.214059,28.584317,2550.857143,5882.202222,1.693536,0.131093,0.637778,0.106935,82.520789,38.409604,0.100352,206.576657,10.229758,8.094723,0.000498,217.891570,20.639792,0.870368,1.000000,5.000000,160.000000,737.000000,0.008961,0.041275,0.949765
214.114935,110.939955,207.371134,33.393923,62.861128,34.191398,-1.236632,0.456121,-0.461699,0.402150,0.208367,0.389483,28.000000,0.000000,67.000000,255.000000,253.000000,255.000000,213.445392,122.349829,210.907850,208.125000,114.918919,206.048986,4.597686,6.344473,4.311054,3.832048,184.303199,31.145844,39.691114,102.819204,46.386448,26.999774,53.937674,28.908635,219.375000,99.125000,200.250000,9.232246,9.603873,11.177544,0.042084,0.096886,0.055818,-3.108348,-2.243378,-1.347739,12.512767,40.783146,15.358178,0.535990,0.218509,0.218509,4.046764,-6.767333,-2.193011,1.019264,0.942507,0.989535,0.844227,7178.000000,778.000000,192000000.000000,2.042553,7178.000000,0.000000,7178.000000,94000000.000000,0.668557,2.137363,2.514349,1.789349,0.533296,0.411006,1.807492,0.744882,1.396487,2.295715,7171.500000,7171.500000,5.823354,0.208115,15.231546,113.000000,0.000000,658.039013,3.237622,25.863284,652.545455,1574.738152,1.426734,0.253240,0.762629,0.124436,70.355437,39.157241,0.100021,393.334541,13.690801,8.473091,0.001013,212.841074,33.281438,0.906889,1.000000,9.000000,201.000000,1349.000000,0.028002,0.187935,0.784062
208.802930,136.851064,215.337635,33.872592,53.979351,29.546610,-0.976597,-0.001608,-0.771394,0.372203,0.243945,0.383852,56.000000,0.000000,81.000000,255.000000,255.000000,255.000000,208.487805,144.515947,216.022514,212.240506,154.615190,219.253165,4.168699,4.036585,3.841463,94.971314,290.779403,60.391693,67.730754,124.287487,50.199115,48.212816,60.505927,33.034309,205.187500,117.750000,212.062500,23.025037,23.429415,22.542928,0.112215,0.198976,0.106303,7.145277,-1.926814,-0.167287,30.167996,62.885186,21.603543,0.310976,0.310976,0.310976,-1.265240,19.143776,5.773490,0.993977,1.162639,1.027550,0.819457,5734.000000,634.000000,152000000.000000,1.447619,5734.000000,0.223975,5734.000000,105000000.000000,0.670563,2.045161,2.783397,1.735381,0.447855,0.564693,2.457261,0.723971,1.892567,2.093150,5703.500000,5703.500000,8.909013,0.220455,142.000000,64.000000,0.000000,570.176829,17.562716,25.219814,573.400000,1144.772571,1.532402,0.251572,0.689411,0.192009,17.518241,26.101937,0.080041,438.488999,15.219492,8.648304,0.000640,208.007534,33.584698,0.897565,3.000000,5.000000,506.000000,823.000000,0.088246,0.143530,0.768225
204.842160,90.761412,201.674337,31.085139,45.917345,29.426618,-0.945283,0.508676,-0.339177,0.411927,0.182516,0.405557,29.000000,0.000000,68.000000,255.000000,250.000000,255.000000,202.920991,99.353774,202.149764,216.748235,117.135294,215.601176,-13.325497,-15.951175,-13.028029,-7.624734,-320.216088,-46.953298,66.349891,94.359844,56.326959,42.487309,60.986838,33.499212,229.500000,90.125000,223.312500,15.688371,13.806135,19.486273,0.068359,0.153189,0.087260,-7.718128,-32.561035,-13.112739,12.295672,35.911769,13.811766,0.667269,0.804702,0.787523,-5.226011,-26.945876,-7.889808,0.975122,0.771077,0.962351,0.837961,21338.000000,1106.000000,228000000.000000,1.381818,21338.000000,0.000000,21338.000000,165000000.000000,0.485722,1.861953,1.763052,2.235060,0.723404,0.669718,1.470032,0.848251,0.800315,1.892859,21336.500000,21336.500000,6.367376,0.306030,32.015621,147.000000,0.000000,936.004220,4.485982,20.422584,520.439024,2162.645512,1.466346,0.289478,0.699310,0.213868,91.951976,40.260049,0.076683,386.981579,14.149673,8.819382,0.000287,204.538809,30.944750,0.893273,6.000000,33.000000,1822.000000,5118.000000,0.085388,0.239854,0.674759
212.508636,98.946431,205.571398,31.909990,49.962151,29.367921,-1.475611,0.556480,-0.508821,0.411021,0.191376,0.397603,29.000000,0.000000,61.000000,255.000000,254.000000,255.000000,212.319849,99.735654,204.137347,214.377341,101.099251,205.249064,-1.325000,-0.860714,-0.612143,-15.710179,83.826610,12.442024,39.882321,78.727634,41.935079,26.106028,47.807104,26.921188,212.062500,41.312500,182.812500,14.775270,15.951954,14.803795,0.069674,0.386129,0.080978,-1.984541,4.430070,1.471663,5.512969,20.695852,7.880291,0.594286,0.262857,0.262857,2.440466,-18.760857,-3.992747,1.011617,0.840614,0.980947,0.843515,18817.000000,1400.000000,351675769.750000,2.589231,18817.000000,0.000000,18817.000000,135822484.220000,0.769939,2.280130,2.538421,1.551685,0.388532,0.242595,2.123367,0.701347,1.880772,2.551484,18829.500000,18829.500000,6.105442,0.170407,22.360680,193.000000,0.000000,1178.350369,3.815845,19.142248,855.318182,3108.693710,1.476772,0.302295,0.695093,0.219331,65.915617,40.891123,0.090078,366.664287,13.334755,8.614893,0.000498,211.857337,31.791323,0.904769,3.000000,18.000000,916.000000,2809.000000,0.048679,0.149280,0.802041
208.944216,81.527312,197.936898,32.912909,44.210410,31.427717,-1.358123,1.001620,-0.413917,0.427806,0.166924,0.405269,21.000000,0.000000,47.000000,255.000000,252.000000,255.000000,208.399154,83.876587,198.323695,213.740715,91.905396,203.642607,-5.024666,-6.844296,-4.939363,-10.336503,-145.708990,-15.695603,57.400359,99.653463,54.018189,37.357753,63.178482,34.253579,227.687500,74.500000,198.562500,4.844052,5.678908,6.402819,0.021275,0.076227,0.032246,-6.278166,-20.239391,-6.537230,10.896763,40.216219,17.371657,0.592497,0.506680,0.437821,-1.123954,-36.179976,-11.627247,0.994650,0.692628,0.944517,0.847731,11204.000000,1946.000000,463359483.380000,5.807727,11204.000000,0.000000,11204.000000,79783277.653000,0.980428,3.243333,3.299566,0.736861,0.000000,0.011036,2.168745,0.400836,2.157710,4.596172,11265.500000,11265.500000,6.011032,0.054957,33.600595,267.000000,0.000000,1604.945469,4.114262,33.041851,622.444444,919.527307,1.355723,0.298498,0.824643,0.171856,58.873367,40.803070,0.079303,503.563809,15.631948,8.727937,0.000428,208.480443,32.881156,0.875854,0.000000,12.000000,0.000000,2470.000000,0.000000,0.220457,0.779543
205.395663,61.955198,188.490103,34.795657,44.738320,32.845405,-1.134629,1.009538,-0.253713,0.450586,0.135914,0.413500,6.000000,0.000000,51.000000,255.000000,248.000000,255.000000,199.873383,88.692237,191.587800,226.813136,126.072155,219.613321,-25.035952,-32.970040,-25.848868,-41.115664,-602.845765,-76.803035,64.081032,112.476171,60.701230,38.317127,74.531271,36.959631,224.750000,61.875000,197.437500,16.192205,17.399264,16.863306,0.072045,0.281200,0.085411,-23.932498,-88.844505,-35.417083,23.932498,88.844505,35.417083,1.000000,1.000000,1.000000,-4.672507,-55.752090,-21.074042,0.977757,0.526350,0.899439,0.852976,13236.000000,1502.000000,368455824.500000,2.710366,13236.000000,0.000000,13236.000000,135943213.140000,0.812948,2.888462,3.784306,1.404904,0.418253,0.243058,2.645090,0.703015,2.402033,3.263860,13192.500000,13192.500000,6.967862,0.111493,25.495098,175.000000,0.000000,1219.375820,4.514063,24.798467,696.631579,1986.118357,1.303876,0.263741,0.843598,0.122278,84.481857,24.314049,0.083098,441.686035,14.617605,8.792917,0.000456,205.270676,34.557410,0.902814,2.000000,13.000000,374.000000,2706.000000,0.028256,0.204442,0.767301
206.811456,120.450233,213.383236,32.319324,42.157379,27.628414,-1.351216,0.105906,-0.881257,0.382527,0.222790,0.394683,10.000000,0.000000,25.000000,255.000000,255.000000,255.000000,202.075346,120.888412,210.816404,210.653361,129.507703,217.678571,-4.214994,-5.535281,-4.318082,0.750457,-33.992645,4.368867,56.755108,87.927096,48.707623,37.338186,56.055752,30.985770,198.562500,106.937500,200.687500,23.173176,17.133552,22.089926,0.116705,0.160220,0.110071,-2.626501,-20.367426,-5.051686,21.290707,42.381110,15.171271,0.882580,0.656560,0.882580,-3.256714,2.742945,3.819091,0.984497,1.023303,1.018224,0.821547,120842.000000,2492.000000,479000000.000000,1.165450,120842.000000,0.272071,120842.000000,411000000.000000,0.379524,1.782546,1.629144,2.263620,0.682031,0.584875,1.470321,0.846225,0.885446,1.792170,120831.500000,120831.500000,8.336431,0.299702,347.000000,270.000000,0.000000,2250.836274,28.836165,21.432663,649.688172,6538.449861,1.437981,0.301882,0.686714,0.232972,163.679039,41.829256,0.074938,383.389204,14.205998,8.873844,0.000280,206.441327,32.220648,0.902969,24.000000,157.000000,5386.000000,24433.000000,0.044571,0.202190,0.753240
210.014173,130.087825,215.760729,37.876427,46.388049,31.985689,-2.397254,-0.051811,-1.669130,0.377817,0.234029,0.388155,0.000000,0.000000,27.000000,255.000000,255.000000,255.000000,212.634961,129.505141,218.637532,206.016624,122.630435,213.327366,6.397384,6.710262,5.439638,31.808515,111.360109,26.691182,48.509444,64.230966,42.843972,33.376542,41.065156,27.830841,211.437500,134.437500,218.687500,32.345728,40.805895,32.505228,0.152980,0.303531,0.148638,3.757467,10.201126,3.137682,11.765725,24.024670,9.516683,0.338028,0.287726,0.287726,-0.053997,12.380537,6.196584,0.999743,1.105181,1.029569,0.822154,12559.000000,994.000000,222203730.890000,1.916295,12559.000000,0.000000,12559.000000,115954839.260000,0.701953,2.097046,2.051564,1.962117,0.673222,0.485984,1.386883,0.779512,0.900899,2.217425,12621.500000,12621.500000,6.254981,0.215981,24.020824,137.000000,0.000000,856.932450,4.404129,43.506915,897.071429,2822.065871,1.489326,0.310192,0.645736,0.186962,3.893347,41.022853,0.079708,446.987548,14.557551,8.661106,0.000407,209.449868,37.734267,0.918171,2.000000,11.000000,323.000000,1166.000000,0.025719,0.092842,0.881440
